idx,words,lid
3273,"['Virat' 'mai' 'apka' 'bohot' 'bohot' 'bohot' 'bara' 'fan' 'hu' '.' 'Meri' 'ak' 'dili' 'tamanna' 'hai' 'ke' 'mai' 'apse' 'kabhi' 'milu' ',' 'ajke' 'indian' 'team' 'me' 'sahid' 'hi' 'apke' 'jasa' 'koi' 'dusra' 'player' 'hoga' '.' 'Ap' 'bohot' 'acchi' 'cricet' 'khelti' 'rahe' 'ahi' 'kamna' 'hai' '.' 'Hads' 'of' 'you' '.']",['ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'ne' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'other']
3274,['Modi' 'sir' 'you' 'the' 'best' 'PM' 'baarath' 'maathaki' 'jai'],['ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang2' 'lang2']
3275,['Really' 'Disgusted' 'Disappointed' 'No' 'wonder' 'Coutinho' 'wanted' 'Brace' '.' 'Wont' 'blame' 'him' 'now' 'with' 'team' 'he' 'wo' 'n’t' 'win' 'anything' '' '' ''],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'ne' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'other']
3276,['Yau' 'are' 'the' 'best' 'Indian' 'pm' 'sree' 'Narendra' 'modi' 'ji' 'and' 'salute' 'putin' 'sir' 'jai' 'hind' 'jai' 'Bharat'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'ne' 'ne' 'lang2' 'lang1' 'lang1' 'ne' 'lang1' 'lang2' 'lang2' 'lang2' 'ne']
3277,"['you' 'are' 'such' 'a' 'incredible' 'sir' 'ji' ',' 'i' 'have' 'no' 'word' 'to' 'explain' 'you' '..' '..' '..' 'india' 'is' 'very' 'lucky' 'to' 'got' 'u' '..' '..' '.' 'you' 'are' 'the' 'best' 'player' 'in' 'the' 'world' 'which' 'i' 'ever' 'seen' '.']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3278,"['One' 'person' 'stand' 'up' 'to' 'make' 'good' '..' '.' 'We' 'just' 'need' 'to' 'support' '..' '..' 'Otherwise' 'what' 'difference' 'us' 'and' 'Pakistan' '.' 'Just' 'support' 'PM' '..' '..' '..' 'Do' ""n't"" 'think' 'much' '..' '..']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3279,['' 'U' 'gave' 'back' '2' 'back' 'powerful' 'prfrmcs' 'from' 'month' '.' 'u' 'nailed' 'all' '' 'ur' 'bynd' 'incredible' '&' 'perfection' '' 'Keep' 'blessing' 'us' 'wid' 'ur' 'fab' 'prfmcs' '' 'GN' ''],['other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'other']
3280,['Ham' 'ap' 'si' 'kya' 'kahi' 'lagi' 'rawo' 'hahahahaha' 'hahahahaha' 'hahahahaha'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']
3281,['Hum' 'too' 'majuri' 'mye' 'kartye' 'hai' '.' 'SB' 'ki' 'following' '.' 'Nahi' 'too' '.' 'ye' 'eyes' 'us' 'din' 'duniya' 'na' 'dyekhye' '.' 'jis' 'din' 'dyekhye' 'aap' 'kye' 'Siva' 'spna' 'kisi' 'ka' '!!'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
3282,['Bhai' 'ena' 'sab' 'pic' 'kyu' 'dal' 'teho' 'yar'],['lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2']
3283,['Yaar' 'workout' 'ki' 'video' 'bhi' 'dalo' 'kabhi' 'mere' 'jaise' 'ke' 'liye' 'bhut' 'helpful' 'hoga' '.'],['lang2' 'lang1' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other']
3284,['One' '..' '.' 'two' '..' '.' 'three' '..' '.' 'four' '..' '..' '.' 'and' 'five' '..' '..' '.' 'Modi' '..' '..' '..' 'Just' 'count' 'from' 'the' 'center' '..' '..' '.' 'A' 'world' 'of' 'peace' 'and' 'prosperity' '..' '..' '..'],['lang1' 'other' 'other' 'lang1' 'other' 'other' 'lang1' 'other' 'other' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'other' 'other' 'other' 'ne' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other']
3285,['ajay' 'takur' 'is' 'hero' 'of' 'the' 'match' 'we' 'never' 'forget' 'his' 'excelent' 'super' 'ten' 'he' 'playd' 'superb' 'thank' 'u' 'ajay' 'aggressive' 'play' 'by' 'india' 'in' '2nd' 'half' 'helpd' 'team' 'to' 'win' 'gold' 'medal' '2nd' 'half' 'was' 'superb' 'we' 'saw' 'aggressive' 'and' 'spiritd' 'team' 'love' 'you' 'so' 'much' 'team' 'india' 'finaly' 'kabaddi' 'wins' 'the' 'world' '..' '..' '.' ':-)'],['ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang2' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'other']
3286,['Great' 'Initiative' 'sir' 'ji' 'I' 'support'],['lang1' 'lang1' 'lang1' 'lang2' 'lang1' 'lang1']
3287,['amitji' 'aap' 'ko' 'janmadin' 'ki' 'khoob' 'khoob' 'badhai' '..' '..' 'bhagvaanji' 'aapki' 'aayu' 'lambi' 'kare' 'bilkul' 'aap' 'ke' 'kad' 'ki' 'tarah' '..' '..' 'aap' 'ki' 'her' 'mano' 'lamna' 'poori' 'ho' '..' '.' 'aap' 'yun' 'hi' 'haste' 'muskurate' 'khush' 'raho' '..' '.' 'namaste'],['ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2']
3288,['' 'Wo 'it' 'look' 'delicious'],['other' 'lang1' 'lang1' 'lang1' 'lang1']
3289,['mujhe' 'aap' 'bahot' 'pasand' 'aayi' 'priyanka' 'ji' 'bt' 'aapke' 'sath' 'me' 'ye' 'Buddha' 'bilkool' 'b' 'pasand' 'nhi' 'aaya' 'ancle' 'u' 'go' '4' 'suside'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3290,['Is' 'there' 'any' 'plan' 'for' 'visiting' 'New' 'Delhi' '🤔🤔' '' ''],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'other' 'other' 'other']
3291,"['Deal' 'With' 'The' 'Devil' 'Should' ""'ve"" 'Been' 'Ended' 'Back' 'In' '2015' 'But' 'Why' 'Are' 'We' 'Still' 'Cursed' 'FFS']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3292,"['Very' 'nice' '.' 'post' '.' 'Ma' 'tum' 'se' 'milna' 'cahta' 'hun' 'salman' 'khan' '.' 'am' '.' 'Kpk' '.' 'Swat' '.' 'ok' '.' 'Pakistani' '.' 'OK' ',']",['lang1' 'lang1' 'other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'ne' 'other' 'lang1' 'other' 'lang2' 'other' 'lang1' 'other' 'lang1' 'other' 'ne' 'other' 'lang1' 'other']
3293,['' 'PTC' 'is' 'back'],['other' 'lang1' 'lang1' 'lang1']
3294,['Beta' 'Teri' 'Jannat' 'duniya' 'mein' 'hai' '..' 'chotey' '..' 'Zaraa' 'Aakhirath' 'k' 'baarey' 'mein' 'soch' '..' '.' 'Ramzan' 'ka' 'mahina' 'hai' 'Roza' 'rah' '..' 'naa' 'jaaney' 'nxt' 'year' 'tu' 'zinda' 'rahtha' 'ya' 'nai' 'kiskoo' 'maloom' '..' 'abi' 'b' 'waqt' 'hai' 'sudhar' 'jaa' '..' '.' 'khaali' 'Eid' 'mein' 'film' 'release' 'karna' 'maloom' 'teku' '..' 'roza' 'rah' 'Allah' 'ki' 'ibadath' 'kar' '..' 'agar' 'tu' 'musalmaan' 'hai' 'tho' '..'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'other' 'ne' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'ne' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'ne' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'other']
3295,"['' 'Absolutely' ',' 'he' 'can' ""n't"" 'win' 'for' 'his' 'looks' 'n' 'just' 'caz' 'he' 'dances' 'well']",['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3296,['wlcm' 'sir' 'ji' 'happy' 'dashera'],['lang1' 'lang1' 'lang2' 'lang1' 'ne']
3297,"['Wished' 'to' 'see' 'u' 'as' 'one' 'of' 'd' 'Sikh' 'legendary' 'like' 'Nalwa' ',' 'udham' 'Singh' 'etc' 'as' 'actor' 'in' 'd' 'film' '.' 'But' 'dnt' 'be' 'like' 'akshay' ',' 'ajy' 'devgun' 'etc' '.' 'Am' 'sure' 'u' 'will' 'hard' 'work' 'to' 'become' 'true' 'nd' 'justified' 'Sikh/sardar']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'ne' 'ne' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3298,"['Russia' 'is' 'best' 'partner' 'in' 'the' 'world' ',' 'our' 'nationals' 'friendship' 'blossom' 'every' 'time']",['ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3299,['Yorker' 'King' '' 'Bhai' '' 'Bhai' '' 'Bhai' '' 'Bhai' '' 'Bhai' '' 'to' 'shayad' 'Chaye' 'bechne' 'aaye' 'thay' 'ek' 'or' 'bar' 'Buahahahahahahaha' 'Acha' 'Sorry' 'agr' 'bura' 'laga' 'to' ':P'],['lang1' 'lang1' 'other' 'lang2' 'ne' 'lang2' 'ne' 'lang2' 'ne' 'lang2' 'ne' 'lang2' 'ne' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
3300,['6' 'enjoy' 'your' 'friend' 'requestsin'],['other' 'lang1' 'lang1' 'lang1' 'lang1']
3301,"['We' 'Indians' 'heartily' 'congratulate' 'Modiji' ""'s"" 'stand' '&' 'absolutely' 'support' 'his' 'intentions' '.']",['lang1' 'ne' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3302,['tum' 'log' 'aur' 'nakhre' 'dikhao' '!!' 'sab' 'log' 'convert' 'ho' 'jayenge' '!' ':/'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'other']
3303,"['' ':' 'Sometimes' ""it's"" 'better' 'to' 'bunk' 'a' 'class' 'and' 'enjoy' 'with' 'friends' ',' 'today' 'when' 'I' 'look' 'back' ',' 'marks' 'never' 'made' 'me' 'laugh' ',' 'but' 'my' 'friends' 'and' 'memories' 'always' 'do' '!']",['other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3304,['' 'Some' 'men' 'cry' 'in' 'front' 'of' 'lappy' 'while' 'watching' 'romcoms' '.'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3305,['Vinod' 'ki' 'ik' 'bs' 'wohi' 'movie' 'hai' 'jo' 'mujhe' 'pasand' 'hai' 'haaan' 'ik' 'movie' 'or' 'amir' 'akbar' 'antonie' 'ye' 'b' 'ik' 'movie' 'hai' 'jo' 'yad' 'rahye' 'gi' 'kiun' 'k' 'bachpan' 'main' 'dakhi' 'thi' 'or' 'ye' 'kabi' 'ni' 'bholta' 'kisi' 'ko'],['ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'ne' 'ne' 'ne' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3306,"['Do' ""n't"" 'miss' 'to' 'check' 'the' 'new' 'stylish' 'Datsun' 'redi-GO' 'Gold' '1.0' 'L' 'edition' 'with' '12' 'new' 'features' '' '' '.']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other']
3307,['Sab' 'bakwash' 'h' 'job' 'wale' 'hum' 'logo' 'ko' 'pagal' 'samjhte' 'ho' 'kya'],['lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3308,['Ma' 'to' 'Isis' 'ke' 'nishane' 'pe' 'hu' 'par' 'ek' 'salah' 'anuska' 'se' 'shaddi' 'mat' 'karna' 'jo' 'ma' 'janta' 'hu' 'aap' 'nahi' 'mera' 'level' 'pata' 'kar' 'Lena' 'asap' 'ko' 'aap' 'phas' 'jaoge' 'Salman' 'ke' 'logo' 'se' 'door' 'raho' 'nek' 'salah' '.' 'jai' 'hind'],['lang2' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2']
3309,['every' 'fucking' 'time' 'i' 'see' 'my' '2' 'year' 'old' 'tweets' 'i' 'think' 'just' 'once' 'that' 'who' 'the' 'fuck' 'is' 'dis' 'person' '.'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3310,['Old' 'frd' 'is' 'better' 'than' 'two' 'new' 'friend'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3311,['great' 'to' 'see' 'you' 'sir'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3312,"['The' 'BAAP' 'of' 'all' 'Khan' ""'s"" '..' '!!' '!' 'Hat' ""'s"" 'off' 'U' 'SIR' 'PERFECTIONIST' '..' '!!']",['lang2' 'lang2' 'lang1' 'lang1' 'ne' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3313,['' '59th' 'BN' 'Nanpara' '(' 'UP' ')' 'rescued' '02' 'girls' 'from' 'traffickers' '.' 'The' 'rescued' 'girls' 'were' 'handed' 'to' 'an' 'NGO' '.'],['lang1' 'other' 'ne' 'ne' 'other' 'ne' 'other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3314,"['Guys' ""don't"" 'use' 'sexuality' 'to' 'lure' 'women' 'and' 'get' 'things' 'done' 'and' 'get' 'their' 'bills' 'paid' '...']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3315,['SupER' 'SE' 'BI' 'UPER'],['lang1' 'lang2' 'lang2' 'lang2']
3316,['Yes' 'we' 'can' 'trust' 'on' 'them' 'because' 'A' 'friend' 'in' 'a' 'need' 'is' 'a' 'friend' 'indeed' '..' '.' 'Because' 'Russia' 'were' 'supported' 'us' 'when' 'whole' 'world' 'were' 'against' 'India' 'During' 'the' '1971' 'war' 'with' 'their' 'Nuclear' 'submarine' 'Without' 'any' 'terms' 'Without' 'any' 'condition' 'Also' 'they' 'used' 'their' 'VETO' 'decisions' 'power' 'in' 'United' 'nations' 'for' 'support' 'to' 'india' '.' 'in' '1971' 'war' 'against' 'pakistan' '.' 'So' 'RUSSIA' 'is' 'our' 'best' 'Friend' 'in' 'the' 'World' '.'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'lang1' 'other' 'lang1' 'lang1' 'ne' 'other' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3317,['Kya' 'kapde' 'Utare' 'hai' 'India' 'today' 'ke' 'conclave' '2014' 'mein' 'kejriwal' 'ke' 'aate' 'waqt' 'mufflar' 'b' 'cheen' 'liya'],['lang2' 'lang2' 'lang2' 'lang2' 'ne' 'ne' 'lang2' 'lang1' 'other' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2']
3318,"['' '' 'Thats' 'impossible' ',' 'Mam' '.' 'Facts' 'and' 'NDTV' 'are' 'like' 'water' 'and' 'Oil' '.']",['other' 'other' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3319,['kya' 'hal' 'hai'],['lang2' 'lang2' 'lang2']
3320,['Sahi' 'kah' 'rahya' 'hai' 'bhai' 'aur' 'tane' 'ek' 'baat' 'ya' 'bhi' 'bta' 'du' 'ak' 'main' 'bhi' 'haryane' 'te' 'Su' 'aur' 'maine' 'teri' 'iss' 'film' 'ki' 'bahut' 'baat' 'dekh' 'rahaya' 'Su' 'yaar'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3321,['Kya' 'dream' 'sb' 'to' 'faltu' 'ke' 'h'],['lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3322,['All' 'd' 'best' 'bu'],['lang1' 'lang1' 'lang1' 'lang2']
3323,['Congrats' 'team' 'India' '.' 'Le' 'panga'],['lang1' 'lang1' 'ne' 'other' 'lang2' 'lang2']
3324,['modi' 'you' 'only' 'showing' 'ur' 'patriotism' 'but' 'actualy' 'u' 'not' '..' 'bcz' 'if' 'u' 'r' 'real' 'patriotic' 'then' 'u' 'should' 'never' 'stand' 'with' 'ur' 'lotus' '(' 'party' 'symboll' ')' 'U' 'stand' 'with' 'our' 'TIRANGA'],['ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2']
3325,['Bhaijnan' 'supporter' 'aur' 'yari' 'koi' 'apse' 'seekhe' 'is' 'bollywood' 'industry' 'me' '..' '' '..'],['ne' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang1' 'lang1' 'other' 'lang1' 'other']
3326,['viraat' 'one' 'of' 'the' 'vest' '..' '..' 'indian' 'player' '..' '.'],['lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'other' 'other']
3327,"['wow' ',,,,,' 'looking' 'soooo' 'awesome' '..' '..' '..' 'congratulations' 'virat' '..' '..' '..' '.' 'u' 'just' 'rock' '..' '..' '.' 'keep' 'ti' 'up' '..' '..' 'all' 'the' 'best' 'team' 'India' '..' '..' '..']",['lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'ne' 'other' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'other' 'other']
3328,['' 'Sir' 'wt' 'mn' 'this' 'T2555' '..' '.' 'pls'],['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1']
3329,['' ':' 'I' 'am' 'a' 'girl' 'in' 'MSc' 'Chem' '.' 'My' 'roomie' 'is' 'a' 'thirdie' 'who' 'sleeps' 'naked' 'in' 'the' 'night' 'with' 'her' 'hand' 'in' 'her' 'xxxx' '(' 'use' 'your' 'imagination' ')' '.'],['other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other']
3330,['Hey' 'Justin' 'Knott' 'thanks' 'for' 'the' 'follow' '!'],['lang1' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3331,"['Your' 'Maiden' 'Para' 'Jump' 'at' 'Agra' 'was' 'really' 'outstanding' '.' 'That' ""'s"" 'why' 'you' 'are' 'the' 'real' 'Superhero' 'in' 'the' 'world' '.' 'Congratulations' 'Once' 'again' 'for' 'your' 'Successful' 'training' '.']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3332,['Proud' 'of' 'u' 'bhai'],['lang1' 'lang1' 'lang1' 'lang2']
3333,['' 'Oh' '&' 'that' 'quote' 'is' 'not' 'mine' 'but' 'the' 'tweet' 'is' '.'],['other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
