idx,words,lid
5036,"['@EyeUnderSand' '@sushprj' 'haha' '...' 'testai' 'ho' '...' ':D' 'side'
 'ma' 'basera' 'hasne' 'ani' 'ramailo' 'line' 'ho' 'ma' 'chai' ':D']","['other' 'other' 'lang1' 'other' 'lang2' 'lang2' 'other' 'other' 'lang1'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2'
 'other']"
5037,"['@sushprj' 'Emotional' 'relationship' 'chha' 'Man' 'Utd' 'Sanga' '....'
 'first' 'ma' 'thaha' 'bhayeko' 'club' 'nai' 'tehi' 'ho' '...' 'David'
 'Beckham' 'khelne' 'club' 'bhanera' '..' ':)']","['other' 'lang1' 'lang1' 'lang2' 'ne' 'ne' 'lang2' 'other' 'lang1' 'lang2'
 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'ne' 'lang2'
 'lang1' 'lang2' 'other' 'other']"
5038,['@gynishcfc' 'Esto' 'khatra' 'win' 'paira' 'bela' '.' 'Exam' 'baaaaaaal'],['other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'lang1' 'lang2']
5039,"['@Rabinmgr' 'rabin' 'dai' 'sahi' 'real' 'madrid' 'fan' 'ho' 'jasto' 'cha'
 'ni' '?']","['other' 'ne' 'lang2' 'lang2' 'lang1' 'ne' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'other']"
5040,['@parasharkharel' 'aaja' 'ta' 'zero' 'aula' 'jasto' 'cha' '.'],['other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other']
5041,['@ayush_shta' 'jaile' 'sahi' 'kura' 'nai' 'garchu' ';)'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
5042,"['@gusainhimanshu_' 'Sherlock' 'is' 'a' 'fictional' 'character' 'and'
 'this' 'is' 'valid' 'for' 'him' '!' 'But' 'how' 'much' 'this' 'applies'
 'to' 'real' 'life' 'is' 'uncertain' '!']","['other' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']"
5043,"['@gynishcfc' 'oh' 'David' 'luiz' 'k' 'ho' 'exam' 'bigryo' 'vanera'
 'roira' 'thyou' 'reta' '.' 'Engg' 'padera' 'exam' 'bigryo' 'vanera'
 'tension' 'liney' 'ho' '?' 'Hahaha']","['other' 'lang1' 'ne' 'ne' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang1' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'other' 'other']"
5044,['.....' 'ani' 'lajai' 'lajai' 'uni' 'chadin' 'bike' 'ma' ':p'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other']
5045,"['@azmeep' 'life' 'was' 'awesome' '..' 'before' 'relationship' '..'
 'during' 'relationship' 'or' 'after' 'the' 'relationship' 'bhanya' 'ni'
 '..']","['other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'other' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'other']"
5046,"['@azmeep' 'hahaha' '..' 'good' '..' 'hunu' 'parne' 'pani' 'yei' 'nai'
 'ho' '..' 'no' 'one' 'should' 'affect' 'the' 'awesomeness' 'of' 'our'
 'life' ':D']","['other' 'lang1' 'other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'other']"
5047,['@azmeep' 'hahaha' '..' 'dhanyabad' 'pheri' 'pani' '..'],['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'other']
5048,"['@XenrisRoheet' 'DEW' 'khayera' 'sodha' 'bro' '..' 'Y' 'be' 'scared' '..'
 'bhootni' 'ta' 'hoina' 'ni' ':P']","['other' 'ne' 'lang2' 'lang2' 'lang1' 'other' 'lang1' 'lang1' 'lang1'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5049,"['@XenrisRoheet' 'sodhera' 'ta' 'kei' 'ni' 'hunna' '..' 'sodhe' 'huncha'
 ':)' 'nirdhaka' 'bhayera' 'sodha' 'na' ':)']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5050,"['@impuzaa' 'aba' 'tyo' 'ta' 'timro' 'mayalu' 'lai' 'sodha' 'na' '..'
 'haha' '..' 'maile' 'khali' 'guess' 'matrai' 'gareko' 'ni']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2']"
5051,"['@piggyadkh' 'once' 'it' 'is' 'finished' '..' 'u' 'will' 'miss' 'it' '..'
 'thats' 'even' 'bigger' 'problem']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1'
 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1']"
5052,"['@sthanimesh' 'thanks' 'dai' '..' 'batti' 'chaina' '..' 'aba' 'chaat'
 'ma' 'geet' 'sundai' 'tara' 'gannu' 'parla' ':D' '@rvlradio'
 '@PrasanSyangden']","['other' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']"
5053,"['@Kanchhuu' 'dhanya' 'wala' 'bad' ':D' 'nice' 'nahune' 'kurai' 'bhayena'
 'ni' ';)' '@sthanimesh' '@rvlradio' '@PrasanSyangden']","['other' 'lang2' 'lang2' 'lang1' 'other' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'other' 'other' 'other']"
5054,['gift' 'ni' 'kasto' 'payeyo' '..' 'hahaha'],['lang1' 'lang2' 'lang2' 'lang2' 'other' 'lang1']
5055,"['@Pra_Wait4It_Tik' 'thanks' 'bro' '..' 'hijo' 'bhanda' '1' 'yr' 'budo'
 'bhayeyo' '..' 'hahaha' '@Kanchhuu' '@PrasanSyangden' '@rvlradio'
 '@sthanimesh']","['other' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2'
 'lang2' 'other' 'lang1' 'other' 'other' 'other' 'other']"
5056,"['@Mrophiophagus' 'hahaha' '...' 'hanamla' 'ni' 'bro' '..' 'jindagi'
 'ajhai' 'dherai' 'jeuna' 'cha' ':)']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'other' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other']"
5057,"['@rvlradio' 'rvl' 'family' 'gathering' 'garnu' 'parne' 'dai'
 '@Pra_Wait4It_Tik' '@Kanchhuu' '@PrasanSyangden' '@sthanimesh']","['other' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'other'
 'other' 'other']"
5058,"['@priteejoshi' 'hahaha' '..' 'jhan' 'paile' 'nai' 'deko' 'nahune' ':('
 ':P' '@Mrophiophagus']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'other' 'other']"
5059,"['@priteejoshi' 'kya' 'danga' 'k' '..' 'koi' 'bhetinu' 'bho' 'bhanera'
 '@Mrophiophagus' 'hahahaha' '...' 'good' 'joke' 'bro' '..']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other']"
5060,"['@zappylily' 'hahaha' '..' 'plates' '..' 'chamcha' '..' 'kaata' '..'
 'kachaura' '..' 'chaina']","['other' 'other' 'other' 'lang1' 'other' 'lang2' 'other' 'lang2' 'other'
 'lang2' 'other' 'lang2']"
5061,"['@sristee44' 'ani' 'k' 'ma' 'gayab' 'bhako' 'ta' '..' 'atto' 'patto'
 'chaina' '..' 'hobbit' '2' 'pani' 'herna' 'gayecha' '..' 'bhandai'
 'nabhane' '..' 'thikai' 'cha']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'other' 'ne' 'other' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang2' 'other' 'lang2' 'lang2']"
5062,['@kharel_mohit' 'whaaaaaat' '??' 'K' 'garya' 'bro' 'Esto' '??'],['other' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'other']
5063,"['@Mrophiophagus' 'k' 'spider' 'ko' 'maan' 'chahe' 'maan' 'nai' 'hoina'
 '..' 'spider' 'ko' 'maan' 'dhunga' 'ko' 'huncha' 'r' '..' 'feelings'
 'nahuna' 'lai' '..' 'hahaha' '@impuzaa']","['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'other'
 'lang1' 'lang2' 'lang2' 'other' 'lang1' 'other']"
5064,"['@kharel_mohit' 'teso' 'vana' 'nata' '.' 'Confusing' 'kura' 'garchau'
 'ani' 'tarsinna' 'ta' '?' 'Hahaha' '..:' 'D']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang1' 'other' 'other']"
5065,['@zappylily' 'birthday' 'wish' 'share' 'garna' 'hunna' 're' ':P'],['other' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other']
5066,"['@sristee44' 'yesto' 'confident' 'ka' 'saath' 'bhani' 'halna' 'chahe'
 'ali' 'nahune' 'ho' 'ki' '..' 'hahaha']","['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang1']"
5067,"['@Mrophiophagus' 'thank' 'god' '..' 'its' 'good' 'to' 'know' 'that' 'i'
 'm' 'sane' ':P' 'hahaha' '..' 'assuming' 'u' 'knw' 'me' '@sristee44']","['other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang1' 'lang1' 'lang1'
 'lang1' 'other']"
5068,['@RedDevilAlok' 'siknu' 'ani' 'malai' 'pani' 'sikaunu' ':D' 'hahaha'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1']
5069,"['@RedDevilAlok' 'hahaha' '..' 'bich' 'ma' 'chahe' 'nachodnu' 'ni' '..'
 'siknu' 'ani' 'sikaunu' 'parcha' '..' 'counting' 'on' 'u' ':D']","['other' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'other']"
5070,"['@rvlradio' 'has' 'to' 'be' 'bistarai' 'bistarai' 'by' 'rohit' 'chetri'
 '@meSHIKZ']",['other' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang1' 'ne' 'ne' 'other']
5071,"['@brazeshk' 'gandi' 'baat' '.' 'Gandi' 'gandi' 'gandi' 'baat' '......'
 '#aloknath' 'washed' 'his' 'ear' 'with' 'that' 'same' 'gangajal' 'after'
 'hearing' 'this' 'song' '.']","['other' 'other' 'other' 'other' 'other' 'other' 'other' 'other' 'other'
 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1'
 'lang1' 'lang1' 'lang1' 'other']"
5072,['@triptoes' 'what' 'happened' '?' 'Sab' 'thik' 'hai' 'na' '?'],['other' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
5073,"['@Rabinmgr' 'Atti' 'ta' 'vayo' 'ni' ',' 'tara' 'thikka' 'pani' 'vayo' '!'
 'hahaaha']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang1']"
5074,"['@amulya_pandey' 'haha' 'ma' 'ta' 'lo' 'ko' 'ghar' 'ako' '..' 'tution'
 'padhna' '..']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1' 'lang2' 'other']"
5075,"['@Mrophiophagus' 'malai' 'nai' 'ek' 'call' 'aako' 'thiyo' 'bro' '..'
 'aba' 'kei' 'din' 'pachi' 'ta' '..' 'daily' 'nai' 'huncha' 'hola' '..'
 'hahaha']","['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang1' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang2'
 'lang2' 'other' 'other']"
5076,"['@Mrophiophagus' 'hami' 're' '..' 'ek' 'bhanda' 'dherai' 'bhaye' 'hami'
 'huncha' '..' 'ko' 'sanga' 'gayau' ':P' 'hahaha']","['other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other' 'other']"
5077,"['@Mrophiophagus' 'har' 'dost' 'kamina' 'hota' 'hai' '..' 'leverage'
 'rakheko' 'dherai' 'ramro' 'kaam' '..' 'hahaha' '@EAGLEkhatiwada']","['other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang1' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'other']"
5078,"['@Mrophiophagus' 'hahaha' '..' 'u' 'can' 'email' 'to' 'me' '..' 'just'
 'in' 'case' 'of' 'forget' 'the' 'pwd' 'of' 'all' 'ur' 'accounts' ':D'
 '@EAGLEkhatiwada']","['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'ambiguous' 'lang1' 'other' 'other']"
5079,"['ofc' 'bata' 'niskiya' 'chaina' 'aafu' '..' 'khana' 'bhayo' 're' '..'
 'hahaha']","['lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'other' 'lang1']"
5080,"['@Mrophiophagus' 'yo' 'ta' 'tei' 'nai' 'hoina' 'r' '..' 'hahaha'
 '@zappylily']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1'
 'other']"
5081,"['@zappylily' 'welcome' 'back' '..' 'jhandai' 'notice' 'nikalna' 'lagya'
 'thiye' ':)' 'hehehe' '@Mrophiophagus']","['other' 'lang1' 'lang1' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'other']"
5082,"['@Mrophiophagus' 'thikai' 'chha' 'ni' '..' 'sikne' 'tesari' 'nai' 'ta'
 'ho' '...' 'ma' 'pani' 'khatraa' 'ta' 'kaha' 'ho' 'ta' '...' 'mero'
 'solo' 'pani' 'testai' 'huncha' '..' 'good' 'luck']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1']"
5083,"['@Famous_4Nothing' 'herisakey' ',' 'tyo' 'tesko' 'life' 'sabai' 'euta'
 'show' 'hune' 'wala' 'hoina' ':)' 'jim' 'carrey' 'fav' 'nai' 'ho'
 'comedy' 'genre' 'ma']","['other' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'lang2' 'other' 'ne' 'ne' 'lang1' 'lang2' 'lang2' 'lang1'
 'lang1' 'lang2']"
5084,"['@Famous_4Nothing' 'chaina' '..' 'aba' 'download' 'garnu' 'paryo' 'teso'
 'vaye' '..' 'last' 'vegas' 'chai' 'kun' 'wala' 'ho' '?' 'herya' 'kasto'
 'layo']","['other' 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2']"
5085,['@rvlradio' 'taking' 'in' 'requests' 'Swarna' 'Di' '??'],['other' 'lang1' 'lang1' 'lang1' 'ne' 'lang2' 'other']
5086,"['@Scholes_Casa' '@Famous_4Nothing' 'Tyo' 'goli' 'ra' 'J' 'ko' 'scene'
 'ta' 'epic' 'nai' 'ho' ':)']","['other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2'
 'lang1' 'lang2' 'lang2' 'other']"
5087,"['@Famous_4Nothing' '@Scholes_Casa' 'well' 'herisakya' 'rahichu' 'khusi'
 'laayo' ':D']",['other' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
5088,"['@Scholes_Casa' 'in' 'bruges' 'chai' 'dherai' 'bata' 'sune' 'tyo' 'ni'
 'hernu' 'paryo' 'aba' 'ta' '@Famous_4Nothing']","['other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5089,"['@Famous_4Nothing' 'yo' 'series' 'herne' 'baani' 'le' 'film' 'herne'
 'baani' 'nai' 'hatai' 'dine' '..' 'aba' 'feri' 'film' 'tora' 'laagnu'
 'paryo' '@Scholes_Casa']","['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'other']"
5090,"['@Famous_4Nothing' 'mero' 'ta' 'exam' 'cha' 'yo' 'monday' 'dekhi' 'offer'
 'chai' 'babbal' 'nai' 'lagyo' '..' 'exam' 'pachi' 'sure' 'aaincha' ':)'
 'chabel' 'kata' 'tira' 'paryo' 'ni' '?']","['other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'ne' 'lang2' 'lang1'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang1' 'lang2'
 'other' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5091,"['@Famous_4Nothing' 'haha' '..' 'pachi' 'na' 'vaye' 'mai' 'liyera' 'aaula'
 'ni' '.' 'baru' 'milcha' 'vane' 'eso' 'lina' 'aaune' 'thiye' ';)']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other']"
5092,"['@Famous_4Nothing' 'story' 'ta' 'pachi' 'ek' 'chin' 'herne' 'bitikai'
 'yaad' 'aihalcha' 'ni' 'movie' 'ko' 'naam' 'nai' 'yaad' 'chaina' 'kun'
 'hereko' 'vane' 'ta' 'jhyau' 'vaihalyo' 'ni']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']"
5093,"['@Scholes_Casa' '@Famous_4Nothing' 'euta' 'duita' 'movie' 'le' 'naam'
 'chalya' 'haru' '!']","['other' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2'
 'other']"
5094,"['@Famous_4Nothing' '@Scholes_Casa' 'sue' 'hannu' 'parne' 'testo' 'movie'
 'haru' 'lai' 'ta' 'hahaha']","['other' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'lang1']"
5095,"['@Famous_4Nothing' '@Scholes_Casa' 'ah' '!' 'sundai' 'maja' 'ko' 'cha'
 ':)']",['other' 'other' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
5096,"['@amulya_pandey' '@diminish_' 'lau' 'hera' 'na' 'tya' 'dhani' 'boleko'
 ',' 'aja' 'durbar' 'ma' 'chirna' 'pako' 'ma' 'po' 'hoina' 'ta' ',' 'aja'
 'aru' 'lai' 'bhancha' ':)']","['other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5097,"['@Scholes_Casa' '@Famous_4Nothing' 'Dexter' 'chai' 'babbal' 'nai' 'cha'
 'purai' 'herna' 'vyakai' 'chaina' '..']","['other' 'other' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other']"
5098,"['@amulya_pandey' '@diminish_' 'ahaha' 'bholi' 'lina' 'aauchu' 'hola' ','
 'string' 'ta' 'timro' 'moja' 'bechera' 'ni' 'aai' 'haalcha' 'ni' 'mula'
 ';)']","['other' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other']"
5099,"['@Famous_4Nothing' '@Scholes_Casa' 'slow' 'herna' 'ni' 'kastha' 'garnu'
 'par' 'cha' '.' 'ramro' 'tara' 'slow' 'bhayo' 'bhane' 'garo' 'chai'
 'huncha' 'herna' '!']","['other' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other']"
5100,"['@Famous_4Nothing' '@Scholes_Casa' 'huss' 'ta' '.' 'afu' 'chai' 'padhna'
 'tira' 'eso' 'kosis' 'garnu' 'paryo' ':)']","['other' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
5101,['@amulya_pandey' 'tesko' 'reply' 'ma' 'po' 'jo' 'hahaha' ':)'],['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'other']
5102,"['@awesomemahi13' 'You' 'googled' 'it' '?' ':P' 'This' 'line' 'I' 'heard'
 'on' 'the' 'song' '""' 'Aicha' '""' 'by' 'Outlandish' '..' ':)']","['other' 'lang1' 'lang1' 'lang1' 'other' 'ambiguous' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'other' 'lang1'
 'lang1' 'other' 'other']"
5103,"['@amulya_pandey' 'yeah' '!' 'school' 'ma' 'gaye' 'si' 'thik' 'parnu'
 'parcha' '..' 'katro' 'himmat' ':)']","['other' 'lang1' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'other']"
5104,"['@rvlradio' 'bhuss' 'huna' 'laage' 'yesto' 'slow' 'songs' 'haru'
 'bajayera' '....' 'yaawnn' '...' 'thts' 'y' 'the' 'song' '...' 'to'
 'wake' 'up' 'everyone' 'tuned' 'in']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2'
 'other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']"
5105,['@rvlradio' 'sanjha' 'ko' 'jun' 'sangai' '-' 'MnR' '@SwarnaTamrakar'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'other']
5106,['@kryshuriti' 'geet' 'ho' 'hai' '...' ':D'],['other' 'lang2' 'lang2' 'lang2' 'other' 'other']
5107,"['@kryshuriti' 'ho' 'ra' '?' 'lau' 'jaa' '.....' 'makkha' 'napara' '...'
 'makkha' 'parnai' 'paryo' 'bhane' 'ma' 'aafnai' 'lines' 'bata' 'pardeula'
 '...' 'arka' 'ko' 'line' 'bata' 'hoina' ':P']","['other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other']"
5108,"['@rvlradio' 'By' 'the' 'time' 'my' 'song' 'is' 'played' '...' ""I'll""
 'prolly' 'die' 'listening' 'to' 'all' 'the' 'atinai' 'slow' 'songs']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'lang1'
 'lang1']"
5109,"['@rvlradio' 'thank' 'u' 'aunty' '....' 'got' 'my' 'gstring' 'on' 'the'
 'other' 'way' 'round' 'and' 'dancing' 'with' 'the' 'song' '....' 'now'
 'imagine' 'tht' '...' 'hahahaha']","['other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1']"
5110,"['@kryshuriti' 'talented' '?' 'khoi' 'thaha' 'chhaina' '...' 'sayad'
 'chhaina' 'hola' '...' 'but' 'I' 'believe' 'in' 'trying' ':D']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ambiguous']"
5111,"['Guff' 'lagauna' 'sikyo' 'bhane' 'kaam' 'lagne' 'raichha' '....' 'aba'
 'sikna' 'paryo' '..']","['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'other']"
5112,"['@sthanimesh' 'tei' 'bhanya' 'dai' '..' 'bajaunai' 'paryo' 'ni'
 '@rvlradio' '@SwarnaTamrakar']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other'
 'other']"
5113,"['@mercynova9' 'sasto' 'deal' 'le' 'lyako' 'thiyo' '..' 'gloves' 'that'
 'can' 'ne' 'used' 'on' 'touchscreens' '@sthanimesh' '@rvlradio']","['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1'
 'lang1' 'lang2' 'lang1' 'lang1' 'lang1' 'other' 'other']"
5114,"['taal' 'ko' 'paani' '..' 'nindra' 'bhagyo' 'hola' '@asishsyangden' 'dai'
 'ko']","['lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2']"
5115,"['@asishsyangden' 'aba' 'ta' 'samatera' 'lyauna' 'garho' 'parla' 'ni'
 'dai']",['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
5116,['@sthanimesh' 'tashi' 'delek' 'dai' ':)' '@mercynova9'],['other' 'ne' 'ne' 'lang2' 'other' 'other']
